"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051656","establishment of organelle localization","292/9937","500/28928",0.584,1.70010586696186,11.4230214340509,1.52001762010151e-28,6.24641203128506e-27,1.33133618761621e-27,"59014/26754/21749/70827/381269/26554/19329/16560/59041/76707/68428/226407/381293/89867/66977/14127/12523/226778/74717/108000/381318/18005/72080/19215/67839/227648/64930/30931/20910/66442/16401/228421/19419/51944/76464/56398/108907/18457/69737/70612/386649/228785/13589/75608/16418/66934/71878/11981/16151/67028/12229/71703/110380/18241/108012/66371/24063/67749/16905/16800/229521/20615/54524/56742/76123/211556/229841/17096/53378/14579/76959/22249/18124/67299/73804/52276/67898/14191/12540/108911/74772/230872/56273/230917/18762/26875/12615/50907/21335/22223/16590/69940/12617/231452/56455/75665/18439/19384/56743/77053/17120/12190/320405/73178/56150/22320/75914/19349/14461/67774/19428/19294/64383/18226/56632/14159/233489/14389/17921/17760/233752/18817/16190/16797/110033/207425/14183/12237/66165/64540/64009/83767/14609/72320/93759/12534/52696/216131/78906/20869/16907/114606/77048/108030/14533/20911/66682/16783/244329/64933/320165/320714/75620/19339/270058/382018/15368/234686/102124/58994/12560/116733/15227/67177/59005/234852/93742/16412/67842/219114/72400/12934/18039/105513/19645/52023/13430/67629/12402/11891/208898/17918/208943/22137/20616/17758/18571/24046/245049/67095/16886/237625/380684/100041286/19324/103573/103583/18148/70385/66397/22210/16897/11541/18208/77579/83431/20877/71923/20528/18806/16562/67139/59040/70591/22680/66196/66140/27681/16211/15114/27419/56208/17762/77097/380732/52639/217303/26941/70450/11799/208092/76205/17828/94245/16553/20963/12890/67511/67269/17755/268697/66975/20969/217449/78232/56444/15251/319565/19164/12652/76510/332110/17886/19354/66251/66725/22142/26934/67203/66994/68942/22350/50873/212733/18607/18763/545192/214952/16580/442827/19326/100502766/18519/72415/67052/50850/78798/11777/16906/68166/66468/17919/27060/12794/12631/67849/26412/16319/15242/107371/20562/107338",292
"GO:0006754","ATP biosynthetic process","89/9937","102/28928",0.872549019607843,2.54011251275191,11.2710861649792,1.70171573589137e-28,6.94938163644638e-27,1.48116442012124e-27,"66495/227197/98496/67273/271639/66052/226646/11949/68375/78830/228033/68349/12048/67126/104130/54405/66046/66377/11950/230075/66592/595136/11983/67680/13806/11958/21405/66114/57423/50799/68202/68198/66108/66091/21803/56632/68197/70316/11674/66043/75406/66414/11947/67184/66916/52815/27425/66925/69802/11951/20848/71679/407785/66945/17993/68055/68073/66218/17869/67130/19013/67942/68194/11964/11957/28080/50873/68342/214917/78330/66416/83433/69875/72900/17991/433182/11946/225887/17995/107197/56248/16889/12495/67264/17716/17717/17719/17721/17722",89
"GO:0050866","negative regulation of cell activation","158/9937","224/28928",0.705357142857143,2.05339352204603,11.4485073578563,1.75933832714567e-28,7.14007244072657e-27,1.52180752325186e-27,"12477/14268/16147/20720/16331/18566/54354/240754/240873/16963/100039795/14130/12523/15284/16184/67122/22259/12505/22174/17289/19122/13011/12608/72147/20371/15354/12229/94212/229473/229521/22724/69769/242122/19260/242202/242248/17096/12801/12578/230738/16792/14191/12399/18782/230979/14190/20423/100952/18595/56744/14357/16923/15507/18590/17120/14255/83408/93695/16950/19016/15170/16768/12527/12515/245126/21946/11816/26365/21803/26362/22177/243910/12493/434215/16190/20737/27027/237256/21929/209558/11846/12484/14728/74048/11540/69754/20377/12367/16453/21672/20312/12400/208936/18753/20390/12159/16854/14714/52023/16835/72828/102657/14629/235587/279766/171285/16362/57916/11684/16859/20555/57765/217166/14824/380732/217303/246746/15223/114886/56745/14634/15216/105352/15902/20666/72736/16852/18591/12703/12053/12524/12519/100043314/208154/208650/67742/12394/22084/57757/14960/16988/15040/14991/94185/224792/83433/14158/22694/65113/269023/16149/19255/108995/16952/60533/58205/19091/14102",158
"GO:0070371","ERK1 and ERK2 cascade","227/9937","362/28928",0.62707182320442,1.82549398225395,11.4327026136725,1.84076494900339e-28,7.424418627647e-27,1.58241197370467e-27,"12633/13869/14268/227289/227326/15559/21934/17167/12767/12654/19264/18214/27218/63953/11910/107771/332579/107746/11350/16410/12505/114715/19419/16176/19261/12156/252864/20779/71878/19246/75590/13405/67071/14173/24063/99571/14161/110135/24088/50754/18211/404710/20416/18049/19260/108058/13645/114249/16007/17096/192656/13841/384009/16600/21898/21687/16476/230857/13836/74155/18762/12491/16193/100952/14184/18595/16542/63873/13856/18590/12311/93695/109648/68235/107607/18430/20315/232339/12034/15170/12504/378425/12273/101540/11816/232975/232983/26365/26367/21803/101809/101568/20130/23991/18584/50490/109689/233571/16332/109042/76954/66824/14183/64384/101613/15461/16334/83397/13982/215748/14219/19886/17319/27403/26396/16000/67603/19279/215449/16971/14456/211323/52065/100038489/13617/17751/11606/18186/435391/15209/12159/29811/19229/11549/21943/321019/71785/23988/15894/13857/73230/117149/244882/12988/20361/21983/13036/22041/81897/14678/12768/12771/16878/22433/14783/114716/14172/171285/14257/57783/216805/216869/327957/18816/20292/20302/18673/69847/16416/18750/20682/26941/16323/18105/14538/13614/20963/14186/66129/218461/14063/14062/15357/217378/16413/11491/100294583/13983/12192/24071/19219/13132/81799/17869/72373/17886/18591/73167/14114/26404/12374/11820/21844/22350/14289/11984/224619/19252/11596/12488/22339/83433/12266/381126/14164/20358/16149/18596/19255/14870/225884/108995/56708/22340/11475/107221/13669",227
"GO:0016050","vesicle organization","238/9937","385/28928",0.618181818181818,1.79961393140421,11.4252663657783,1.90072416602481e-28,7.61922190233504e-27,1.62393159292917e-27,"108664/73122/74018/12912/74104/20720/26554/15463/226421/20980/66241/338375/18783/58244/89867/14103/27218/338366/12490/18718/227648/20910/68365/24136/83435/56398/18457/84092/27054/241727/75608/99371/77031/56491/228960/51795/70495/236794/54411/108672/67028/110380/18241/108012/57394/66371/12807/18759/229521/20615/20194/229593/20661/57257/15247/69608/53378/67652/76959/11303/66290/77963/100317/67898/69116/74772/69582/22319/231070/50907/56041/69162/72392/23790/19894/231717/18439/231760/13852/20907/11769/209086/12068/73178/232664/66144/140494/76252/71982/387524/11826/22320/110935/26903/19349/67166/110379/330401/11973/74741/53420/11816/19294/245886/20981/246694/72433/233489/66333/17921/66508/74349/60510/12721/13446/56216/434246/55925/67141/67844/74732/237336/53331/54198/19073/216131/216238/382406/19344/14533/66682/64933/320714/12725/11966/19339/382018/17274/21968/170833/14339/11972/116733/11765/170737/59005/234852/218811/238988/11752/12684/75965/105513/271221/56419/13430/102607/270160/235406/12306/11891/20616/235567/235623/235627/18571/237625/11764/19324/216724/77371/66397/20362/22318/20528/13385/11736/280408/13447/380714/237858/53334/360013/27681/74479/108083/19345/11975/20698/208092/218035/17828/94245/16553/12890/67511/72293/66975/382562/20969/217449/217517/78232/73834/53612/66629/114128/66335/116838/76510/332110/338368/66251/29813/67474/209018/11964/68159/68942/16509/56175/50873/11984/545192/11307/12488/67864/67180/11777/54525/20908/76303/16952/84095/192236/240667/107338/53611",238
"GO:1901990","regulation of mitotic cell cycle phase transition","223/9937","354/28928",0.629943502824859,1.83385384419015,11.4185635129937,2.17412710976625e-28,8.66204057025164e-27,1.84619394494272e-27,"109019/329152/12021/227292/26554/13924/381293/66977/18214/108000/76843/18761/30963/59126/12298/11477/66442/228361/12236/76464/12235/12531/18795/13555/19650/68612/56190/14199/54601/66371/56456/269424/17829/72776/108058/28036/229841/12448/27354/67628/16600/66209/12578/12579/381534/18392/12580/20460/12795/107995/52276/116748/269582/19891/108911/14726/28010/12571/27214/72772/52206/18764/12545/231600/330177/77045/208628/231803/330216/17120/11461/12366/14056/93695/56150/24100/22591/17193/12122/12034/15170/12444/381979/21803/12447/77011/12144/75430/20133/233805/18817/30949/12055/12237/71007/22264/12577/12443/67141/237256/12534/52696/20587/15468/21423/56371/216190/69754/12905/52679/12567/69917/12566/99375/21781/69957/68251/19651/116733/268709/218793/70601/72993/66923/11792/19186/19188/219103/219114/72400/19645/66214/17535/12581/67629/235041/12649/19684/246735/20466/13076/18854/68014/67941/50875/22137/235559/15586/12530/20588/235661/69274/15574/70385/12450/72290/68067/19360/118454/68964/20877/22059/75604/14841/54394/237877/22680/20293/66983/20555/114714/23834/57376/12189/83796/11799/74370/16323/218294/21752/69716/268697/54451/11491/194655/20135/15902/59036/17420/15512/12192/70127/26931/11651/56696/382985/105837/22410/83797/208643/11820/11504/60364/268930/18763/19252/12575/11629/24108/12445/67052/225182/12532/16906/70799/66468/319195/67849/17283/16319/16952/68034/67155",223
"GO:0002221","pattern recognition receptor signaling pathway","188/9937","283/28928",0.664310954063604,1.93390231248384,11.4202518391804,2.39138432606956e-28,9.46988193123547e-27,2.01837413932379e-27,"17087/15510/69368/17164/226421/67313/383619/102639543/545384/236312/226691/100040462/15950/226791/215243/67857/64685/71586/228136/22259/107515/22174/228607/67917/20779/16803/16784/208884/16179/71398/279572/56496/12229/110651/170744/170743/24088/66166/20201/20202/19260/71481/211550/229898/14469/12042/17096/192656/230073/21898/100061/19063/384059/100340/503610/79554/12491/231130/21897/21899/14581/231655/246727/23961/23960/246730/78781/52440/66873/107607/414084/19695/56619/12034/56644/64383/233079/66271/20480/20128/66824/101613/54123/13982/21929/66650/57319/20509/216169/67933/216190/20186/73914/52065/142980/16363/234311/170737/13057/72993/239081/210808/16365/70572/12362/12363/26940/117149/15481/270151/214763/81897/102626/72341/72179/17874/68585/171285/15944/16362/57783/16145/54396/216799/20877/216869/327957/12261/216877/637515/71956/18673/217166/80861/27419/56208/70110/217303/246746/16364/18081/212937/56085/14063/18708/58185/18760/18035/22031/11651/66513/18521/54483/268857/22230/12524/57738/80859/11820/18607/79043/15511/21926/18038/14251/224840/83433/76438/106759/19280/19106/18754/140792/72512/12475/225471/93687/100502841/54445/23825/14283/19697/225913/65221/60533/17195/83490/12675",188
"GO:0045637","regulation of myeloid cell differentiation","164/9937","236/28928",0.694915254237288,2.02299572049676,11.4144458762099,2.57933743424971e-28,1.01526450574624e-26,2.16389564078146e-27,"20846/12370/12912/227326/16331/227358/13345/21934/226421/320404/107771/98952/21930/241525/20375/16909/17536/12010/14118/215653/16418/16658/241764/74614/12608/67017/72147/209446/15354/12349/229323/50754/23897/229615/630146/229700/12977/17096/100201/16476/12986/66193/99982/12262/56717/67087/70673/100038882/12571/74511/14184/56744/57816/15402/15404/15405/68235/14461/108655/12504/93675/70809/93694/18722/18729/69301/26365/21803/22177/15469/23991/14159/16409/11501/17863/56484/14728/16969/83430/67588/99375/20377/97165/234515/76527/22761/56199/70564/56215/19229/19645/21943/23871/72828/66317/19659/56492/12768/237625/16878/107829/22778/17268/20304/20308/20302/217127/15416/19014/12985/19401/20851/20850/20848/16416/18750/74370/83924/16323/18003/18081/26564/17260/27220/18708/15902/20259/18035/15251/12192/14281/238377/217864/21847/75766/18383/211770/17869/93686/223690/57259/223770/223870/19411/105855/15163/14390/12394/13388/26416/15511/21926/83433/15526/65113/16948/16149/170826/19255/26379/107173/21873/14102/16825",164
"GO:0006816","calcium ion transport","279/9937","473/28928",0.58985200845666,1.7171418839322,11.3752719707972,2.67276850849083e-28,1.04574068469935e-26,2.22885139409604e-27,"68115/15559/51801/64095/170706/13167/12767/19264/19225/14103/11931/16963/68944/19736/12523/12372/98660/22782/14299/11350/227731/12298/68795/16410/54598/228139/23796/241556/18796/12335/317750/58800/19122/18795/14225/19700/59091/68949/11438/54652/12361/192176/13405/12766/58861/22065/14173/22066/70839/269437/11444/18049/19260/68312/67704/108058/109676/13645/66815/68279/65086/19218/17096/320790/65973/14579/12913/242443/52076/192120/320508/230709/14612/16818/269587/18386/74777/269615/12293/18127/56384/116873/21982/17329/15945/666279/18764/63873/18125/252972/11938/18439/18438/109305/14467/269717/18787/13856/64177/194352/83408/11517/26903/53421/16438/12391/11941/20315/12288/69810/15170/12504/14812/16439/81905/232801/110891/16534/21803/20190/12028/14814/16170/80982/22228/233571/233649/18751/12478/12721/269999/13491/213573/233979/13853/17863/14219/14360/11793/14609/215999/216001/11540/28240/170483/100503659/71912/16000/67972/13115/237611/94178/14456/270035/67887/78506/234267/26558/16453/74166/14065/13617/12286/14681/20312/56437/78688/13057/234847/11606/66092/50527/12159/16854/319984/19229/11549/19057/13618/22068/55991/15894/72828/21838/53376/18854/546134/17918/22063/235574/81897/56808/14678/11848/18799/24046/23832/12768/12774/20856/22333/11749/118454/22368/216869/53313/18436/246788/20293/20307/20304/20302/75909/12291/217154/15114/16416/11421/54377/14813/20191/19720/11607/13614/76137/56085/26556/14062/238871/14226/30955/11622/18760/72736/15512/19164/12313/11651/18591/239556/69029/105722/223864/22337/12297/110213/11827/18440/14724/224079/74143/107589/12374/18607/18763/12018/16440/211482/66972/57440/20541/18754/12314/30948/15526/20730/18596/69597/18018/18797/66395/12482/225997/240660/74055/76055/72691/14873/11554",279
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","146/9937","202/28928",0.722772277227723,2.10409141950725,11.3906515660518,3.1271433176294e-28,1.21623538317801e-26,2.59223722382437e-27,"17087/257630/214855/15510/14367/17975/13345/17164/19264/14130/14131/14127/27218/12523/332579/71586/19271/67445/19419/21825/19261/228607/16803/99371/20371/13058/74131/56501/12229/24088/16800/229521/12481/19260/16007/192656/56228/230073/21898/230738/19204/21941/74155/12491/16193/100689/21897/21899/246728/246727/23961/23960/246730/15507/14255/93695/107607/108655/73149/474145/26888/15170/21937/56644/232801/319430/12051/16534/21803/26362/22177/56632/109815/20128/20737/66824/11501/83397/21929/15979/15182/12484/14728/74048/93759/17319/16000/20186/73914/83430/69165/14456/142980/16956/50931/20312/13057/22418/73181/12759/110168/17394/11433/117149/16173/81897/17874/13051/12772/12774/171285/216869/16859/20296/20302/20303/19401/12775/20848/217203/217305/19720/20963/18708/11491/22160/19164/19219/66725/268857/56490/16423/11820/224440/224647/11596/18038/15040/83433/106759/12475/14870/225884/67457/60533/77125",146
"GO:0003018","vascular process in circulatory system","174/9937","256/28928",0.6796875,1.9786655932374,11.3770779761077,3.86860845569414e-28,1.49570932837311e-26,3.18789722010797e-27,"12765/15559/18627/11539/19735/19225/98660/26569/11350/24136/16401/19271/18457/11552/11550/59030/20648/13616/30878/20502/58861/27494/60596/99571/14161/110135/20416/18160/14630/242202/69219/19218/64817/13109/14073/20525/76574/15552/230857/67087/18671/18669/12491/18127/330064/20537/12494/20563/20657/16542/27405/21814/63873/18125/18438/26433/12638/26357/23945/243547/18430/11689/12288/54611/20514/319197/11816/26365/21803/21872/18442/207728/11535/17540/233765/20277/16334/83397/11793/14609/93759/110279/11540/21390/67972/16971/26457/16598/13617/213435/17390/67378/20312/12562/58994/14234/11606/16412/16531/320736/14528/11549/13618/15894/16173/14629/15551/74840/11848/14775/104099/16533/11548/20520/11541/18436/18816/15567/11418/20303/12291/11421/12671/11607/12161/13614/15466/14063/14062/15357/109700/19878/16413/11622/238130/15251/13983/217721/12652/12062/11651/18162/14042/19245/18810/93686/53357/18591/11512/385643/16644/12374/20655/20518/20517/20656/19015/12411/11596/21926/22339/18519/19274/20541/110355/12333/21873/19091/11475/15566/12780/27360/240672/11554",174
"GO:0009152","purine ribonucleotide biosynthetic process","124/9937","162/28928",0.765432098765432,2.22828014019185,11.3401976737802,4.20287364609861e-28,1.61538684727108e-26,3.44297327169564e-27,"66495/227197/108147/98496/67273/271639/66052/226646/11566/11949/68375/78830/228033/68349/12048/11486/67126/104130/54405/15452/245650/110639/66046/66377/229363/54195/60596/18160/11950/109674/23971/230075/66592/230103/11639/595136/11637/11983/67680/13806/231327/67054/11958/21405/66114/57423/50799/68202/23917/68198/66108/66091/21803/56632/68197/11717/70316/11674/66043/75406/66414/11947/67184/66916/11513/52815/11534/104110/27425/66925/23918/432530/14923/237823/14919/69802/11951/20848/71679/407785/66945/17993/104111/68055/108156/11565/68073/66218/17869/11564/67130/19013/11512/67942/11515/224129/68194/11964/11957/28080/50873/68342/214917/78330/66416/83433/69875/72900/17991/433182/11946/225887/17995/107197/56248/23972/16889/12495/67264/17716/17717/17719/17721/17722",124
"GO:0071559","response to transforming growth factor beta","190/9937","288/28928",0.659722222222222,1.92054387083068,11.3568961262147,4.67658875806462e-28,1.78694917808153e-26,3.80863461183102e-27,"257630/98403/12825/12633/12912/22409/20872/226352/74117/16963/18214/11350/13805/24136/11477/16420/20375/114715/21825/14118/67326/241639/12156/14225/20779/170441/65112/17986/12705/245688/20482/24063/50706/72789/13038/114249/18619/53378/21812/12579/16476/230597/12163/433759/74777/12399/22417/70673/20481/18127/100952/64339/78558/19017/68939/21814/71954/18787/75788/12843/170676/22793/22421/12391/19016/20901/54611/56306/21803/108075/386655/20190/101809/18550/434215/69710/14275/20679/21804/12577/19272/15182/14360/66650/52463/67307/93759/20869/16969/58250/216190/11783/16971/12827/20377/353310/102141/15446/60406/23886/17125/67903/12562/12560/11906/80707/72993/171463/22418/75901/12166/50527/21807/71785/23988/13433/13430/20466/18854/17127/56440/235505/15587/21813/13051/22433/114716/50724/216805/23939/22059/216869/16859/20296/12842/16400/20848/66313/20682/105349/94246/105352/14538/13614/66695/56320/17260/26401/19878/11491/20666/72183/19042/53618/56217/12192/14281/21809/320910/13132/14573/75766/20289/66513/19013/11482/12737/224105/224109/16419/80859/12394/18607/56424/12488/76905/268977/21417/27528/16948/14119/387163/225631/17126/16998/17283/107321/11475/107765/14718",190
