"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Up","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","17/3006","94/28928",0.180851063829787,1.7404057133959,2.44846090457483,0.0162334257691895,0.0362694354252965,0.017934426091855,"213539/12335/12069/19716/12578/100038882/17472/16885/56150/26903/67141/21929/12952/72400/216869/20677/209200",17
"Up","GO:0048536","spleen development","11/3006","52/28928",0.211538461538462,2.03572342494498,2.54559252380502,0.0163288270276956,0.0364692994030797,0.0180332543668459,"13828/12125/12557/12579/14255/12051/17863/21412/56532/80859/18034",11
"Up","GO:1902683","regulation of receptor localization to synapse","9/3006","39/28928",0.230769230769231,2.22078919084907,2.59787743168701,0.0165440248282923,0.0369364777109271,0.0182642636101815,"665113/73804/22177/74513/16412/23888/16416/56320/12794",9
"Up","GO:0051937","catecholamine transport","16/3006","87/28928",0.183908045977011,1.76982433600232,2.44882662152537,0.0166260968025737,0.0371062051274325,0.0183481900284283,"70839/12801/15565/269642/20907/11461/18430/18751/11540/58994/68585/27220/12652/14573/17069/12495",16
"Up","GO:0060606","tube closure","19/3006","109/28928",0.174311926605505,1.67747685058019,2.41312705149056,0.0167381231895034,0.0373426371484993,0.0184651003844305,"20353/93840/16870/24136/20460/230824/22323/21803/21677/244058/270685/11783/216285/65100/636931/22160/68588/71461/21815",19
"Up","GO:0042176","regulation of protein catabolic process","52/3006","372/28928",0.139784946236559,1.3452092231308,2.28200770552676,0.0168326500113407,0.03753987000711,0.0185626276297311,"213539/20720/12269/76843/17754/16176/228775/71878/20878/21857/14734/192176/17698/107995/21938/50883/56150/26903/11816/244058/20128/18817/56312/11501/21929/73914/216439/16971/211323/93960/52033/12759/12306/22041/18126/12006/20682/21858/15216/74257/210992/72293/71816/20620/59036/27373/22410/21926/83433/68545/98170/77125",52
"Up","GO:0014014","negative regulation of gliogenesis","12/3006","59/28928",0.203389830508475,1.957305727528,2.50652895360998,0.0168598908769885,0.0375460097126254,0.0185656635770378,"63953/12579/19242/107503/14912/15364/22059/103743/21752/18109/20666/83433",12
"Up","GO:0048278","vesicle docking","12/3006","59/28928",0.203389830508475,1.957305727528,2.50652895360998,0.0168598908769885,0.0375460097126254,0.0185656635770378,"22249/242662/20907/12638/76787/83671/56216/74732/17967/56193/18951/68159",12
"Up","GO:0051646","mitochondrion localization","12/3006","59/28928",0.203389830508475,1.957305727528,2.50652895360998,0.0168598908769885,0.0375460097126254,0.0185656635770378,"226778/71703/67749/22223/19294/17760/64540/83767/16467/18039/15114/17755",12
"Up","GO:1902305","regulation of sodium ion transmembrane transport","12/3006","59/28928",0.203389830508475,1.957305727528,2.50652895360998,0.0168598908769885,0.0375460097126254,0.0185656635770378,"98660/11603/22629/12391/69301/18301/56188/17178/20266/13491/72821/59095",12
"Up","GO:0021872","forebrain generation of neurons","13/3006","66/28928",0.196969696969697,1.89552208713885,2.48025875390922,0.0170908651485505,0.0380112030645802,0.0187956913039991,"18187/14472/12316/16874/12010/18846/13193/20346/16873/17172/54713/14634/16323",13
"Up","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","13/3006","66/28928",0.196969696969697,1.89552208713885,2.48025875390922,0.0170908651485505,0.0380112030645802,0.0187956913039991,"14103/17395/231125/215114/232431/18793/21803/78388/208994/108686/15114/217344/109700",13
"Up","GO:0098900","regulation of action potential","14/3006","73/28928",0.191780821917808,1.84558736408462,2.46332269472797,0.0170935754202042,0.0380112030645802,0.0187956913039991,"64095/192176/12801/16498/12293/21333/12391/12288/110891/76365/12297/13052/21926/13506",14
"Up","GO:0099084","postsynaptic specialization organization","14/3006","73/28928",0.191780821917808,1.84558736408462,2.46332269472797,0.0170935754202042,0.0380112030645802,0.0187956913039991,"245537/74342/243548/80749/16412/54725/216856/16416/56320/320712/240057/19280/12558/225875",14
"Up","GO:0010522","regulation of calcium ion transport into cytosol","6/3006","21/28928",0.285714285714286,2.74954852200361,2.73115319185547,0.0172050541508248,0.038203691928678,0.0188908727499243,"22065/18439/83408/11517/12504/12018",6
"Up","GO:0043117","positive regulation of vascular permeability","6/3006","21/28928",0.285714285714286,2.74954852200361,2.73115319185547,0.0172050541508248,0.038203691928678,0.0188908727499243,"12765/54611/11816/21803/16173/20303",6
"Up","GO:0051580","regulation of neurotransmitter uptake","6/3006","21/28928",0.285714285714286,2.74954852200361,2.73115319185547,0.0172050541508248,0.038203691928678,0.0188908727499243,"14758/269642/16412/16416/14573/14251",6
"Up","GO:1905564","positive regulation of vascular endothelial cell proliferation","6/3006","21/28928",0.285714285714286,2.74954852200361,2.73115319185547,0.0172050541508248,0.038203691928678,0.0188908727499243,"23797/16401/14173/12822/16000/20848",6
"Up","GO:0015914","phospholipid transport","18/3006","102/28928",0.176470588235294,1.69825055770811,2.40564267178667,0.0173470186765051,0.0385049821002555,0.0190398540133765,"497097/404545/14103/18830/54667/11303/213948/18439/11816/16534/11982/23943/319581/244882/319767/70310/75909/11307",18
"Up","GO:0010875","positive regulation of cholesterol efflux","8/3006","33/28928",0.242424242424242,2.33295026109397,2.60898449049386,0.0174288346058722,0.0386167061552797,0.0190950990643131,"18830/11303/11816/16971/192663/18035/11307/83433",8
"Up","GO:0048011","neurotrophin TRK receptor signaling pathway","8/3006","33/28928",0.242424242424242,2.33295026109397,2.60898449049386,0.0174288346058722,0.0386167061552797,0.0190950990643131,"76829/19716/18049/17984/83767/74747/15114/12488",8
"Up","GO:0060740","prostate gland epithelium morphogenesis","8/3006","33/28928",0.242424242424242,2.33295026109397,2.60898449049386,0.0174288346058722,0.0386167061552797,0.0190950990643131,"240725/12505/21923/16000/17390/20682/15375/22061",8
"Up","GO:0071514","genomic imprinting","8/3006","33/28928",0.242424242424242,2.33295026109397,2.60898449049386,0.0174288346058722,0.0386167061552797,0.0190950990643131,"73884/22097/17984/14955/54427/18109/17263/22715",8
"Up","GO:1990000","amyloid fibril formation","8/3006","33/28928",0.242424242424242,2.33295026109397,2.60898449049386,0.0174288346058722,0.0386167061552797,0.0190950990643131,"12010/12578/15530/11816/13014/56532/12759/83433",8
"Up","GO:0062013","positive regulation of small molecule metabolic process","31/3006","202/28928",0.153465346534653,1.47686145860095,2.31601976992069,0.0176299341135048,0.0390481711513632,0.0193084488722918,"98711/98496/18783/19225/18106/16176/18639/19204/22417/22223/18439/11517/11816/233571/12952/16000/23886/192663/18113/11548/20848/22160/17869/17886/26874/11307/21926/83433/16149/58801/16952",31
"Up","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"12765/17005/22059/67731/68655/58217/14465",7
"Up","GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"22036/14063/17948/17951/17952/17940/18383",7
"Up","GO:0021871","forebrain regionalization","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"16870/12156/59058/54713/13813/14634/13865",7
"Up","GO:0050927","positive regulation of positive chemotaxis","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"14205/16170/14068/12773/14063/16398/18654",7
"Up","GO:0051447","negative regulation of meiotic cell cycle","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"76464/67141/22137/18413/16878/69716/268930",7
"Up","GO:0061098","positive regulation of protein tyrosine kinase activity","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"23892/320664/11603/232801/76527/22248/18011",7
"Up","GO:0070528","protein kinase C signaling","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"15559/21939/50918/83397/20370/18591/14251",7
"Up","GO:0098743","cell aggregation","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"240725/12814/22421/14219/12023/20682/18109",7
"Up","GO:1902074","response to salt","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"230738/21803/18039/380684/13614/26415/12393",7
"Up","GO:2000810","regulation of bicellular tight junction assembly","7/3006","27/28928",0.259259259259259,2.49496069589217,2.64647109294421,0.0178000397046323,0.0392830671135336,0.0194245996814627,"227289/20613/13836/12739/20583/12737/21926",7
"Up","GO:0007616","long-term memory","10/3006","46/28928",0.217391304347826,2.09204778848101,2.52417150936211,0.0179031423878536,0.0394254837575247,0.0194950215324223,"98388/16819/211612/21333/12444/11816/73181/18212/13653/225872",10
"Up","GO:0010765","positive regulation of sodium ion transport","10/3006","46/28928",0.217391304347826,2.09204778848101,2.52417150936211,0.0179031423878536,0.0394254837575247,0.0194950215324223,"23797/14825/69301/18301/56188/17178/20266/13491/72821/59095",10
"Up","GO:0032467","positive regulation of cytokinesis","10/3006","46/28928",0.217391304347826,2.09204778848101,2.52417150936211,0.0179031423878536,0.0394254837575247,0.0194950215324223,"381293/12531/52276/71819/20877/23834/11799/239336/26934/16319",10
"Up","GO:0038179","neurotrophin signaling pathway","10/3006","46/28928",0.217391304347826,2.09204778848101,2.52417150936211,0.0179031423878536,0.0394254837575247,0.0194950215324223,"76829/19716/18049/17984/12721/83767/74747/15114/18212/12488",10
"Up","GO:0044331","cell-cell adhesion mediated by cadherin","10/3006","46/28928",0.217391304347826,2.09204778848101,2.52417150936211,0.0179031423878536,0.0394254837575247,0.0194950215324223,"17391/104010/12557/12552/12560/239096/11492/14251/12488/12558",10
"Up","GO:0046627","negative regulation of insulin receptor signaling pathway","10/3006","46/28928",0.217391304347826,2.09204778848101,2.52417150936211,0.0179031423878536,0.0394254837575247,0.0194950215324223,"98496/18718/16176/18751/434246/19267/14783/12702/12703/21926",10
"Up","GO:0016079","synaptic vesicle exocytosis","21/3006","125/28928",0.168,1.61673453093812,2.35313228450763,0.0183163669880077,0.0403169768895329,0.0199358449833505,"16510/20964/22249/242662/15552/18439/20907/22421/53420/381979/76787/18751/13446/56216/55925/74732/12286/13447/18951/68159/171180",21
"Up","GO:0007173","epidermal growth factor receptor signaling pathway","19/3006","110/28928",0.172727272727273,1.66222706102946,2.36964495582921,0.0183211176571218,0.0403169768895329,0.0199358449833505,"14103/71405/17395/231125/13874/11839/215114/232431/18793/21803/78388/208994/216616/108686/15114/20682/217344/109700/52614",19
"Up","GO:0021915","neural tube development","30/3006","195/28928",0.153846153846154,1.48052612723271,2.29274501681601,0.0187040843328159,0.0411449602629698,0.0203452642765395,"20353/14472/240888/93840/16870/24136/20460/230824/13836/20348/22323/21803/21677/244058/270685/17118/11783/216285/65100/19378/636931/21414/14634/22160/15375/59036/12192/68588/71461/21815",30
"Up","GO:0045910","negative regulation of DNA recombination","11/3006","53/28928",0.207547169811321,1.99731354900262,2.47468878591911,0.0187254493278233,0.0411771892174759,0.0203612007750218,"20371/237211/243529/58186/12144/18817/75317/234396/214763/223970/77782",11
"Up","GO:0010569","regulation of double-strand break repair via homologous recombination","15/3006","81/28928",0.185185185185185,1.78211478278012,2.40035020905889,0.0188345616063679,0.0414022818393742,0.0204725040512906,"19361/22376/56397/237211/11461/19362/12144/18817/75317/21853/12649/214763/60530/223970/77782",15
"Up","GO:0120193","tight junction organization","18/3006","103/28928",0.174757281553398,1.6817626882158,2.36036472958512,0.0190406320148731,0.0418402709234026,0.0206890798751058,"227289/20613/18417/21812/64817/13836/12740/12739/231830/71908/16412/21809/18810/20583/12737/56173/54419/21926",18
"Up","GO:0055117","regulation of cardiac muscle contraction","14/3006","74/28928",0.189189189189189,1.82064699429969,2.40702810988625,0.0191259211058123,0.0419832802869946,0.0207597948126754,"98660/242202/230738/11603/12391/12288/21954/56188/14219/14463/11548/14226/12652/13506",14
"Up","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","12/3006","60/28928",0.2,1.92468396540253,2.4415888692695,0.0191399399449596,0.0419832802869946,0.0207597948126754,"12487/19264/26909/21939/20371/21803/50931/237877/57765/53314/80859/56708",12
"Up","GO:0002208","somatic diversification of immunoglobulins involved in immune response","12/3006","60/28928",0.2,1.92468396540253,2.4415888692695,0.0191399399449596,0.0419832802869946,0.0207597948126754,"12487/19264/26909/21939/20371/21803/50931/237877/57765/53314/80859/56708",12
"Up","GO:0030857","negative regulation of epithelial cell differentiation","12/3006","60/28928",0.2,1.92468396540253,2.4415888692695,0.0191399399449596,0.0419832802869946,0.0207597948126754,"20846/17395/21812/14056/19695/14562/101809/20682/13610/14313/22061/74123",12
"Up","GO:0045190","isotype switching","12/3006","60/28928",0.2,1.92468396540253,2.4415888692695,0.0191399399449596,0.0419832802869946,0.0207597948126754,"12487/19264/26909/21939/20371/21803/50931/237877/57765/53314/80859/56708",12
"Up","GO:0051702","biological process involved in interaction with symbiont","20/3006","118/28928",0.169491525423729,1.63108810627333,2.33922126154201,0.0191663702694124,0.0420262241195232,0.020781029579127,"14268/332579/16476/230738/20311/14825/17969/11816/11846/15364/72179/17874/13051/20293/20307/20304/20302/14063/18815/58217",20
"Up","GO:0001556","oocyte maturation","9/3006","40/28928",0.225,2.16526946107784,2.51136337026932,0.0194323539905384,0.0425485994373339,0.0210393325115997,"12531/20878/13874/54611/67141/13617/13614/69716/268697",9
"Up","GO:0006904","vesicle docking involved in exocytosis","9/3006","40/28928",0.225,2.16526946107784,2.51136337026932,0.0194323539905384,0.0425485994373339,0.0210393325115997,"22249/242662/12638/76787/83671/56216/17967/56193/18951",9
"Up","GO:0051491","positive regulation of filopodium assembly","9/3006","40/28928",0.225,2.16526946107784,2.51136337026932,0.0194323539905384,0.0425485994373339,0.0210393325115997,"75974/21812/11603/14086/69710/12775/21809/22240/18011",9
"Up","GO:0071312","cellular response to alkaloid","9/3006","40/28928",0.225,2.16526946107784,2.51136337026932,0.0194323539905384,0.0425485994373339,0.0210393325115997,"20511/19361/237211/12428/74777/20190/12144/12649/217124",9
"Up","GO:0009895","negative regulation of catabolic process","51/3006","367/28928",0.138964577656676,1.33731447187369,2.21458948999473,0.01964928970428,0.0429591390337553,0.0212423351766113,"214855/18173/20720/227358/56489/18772/22030/171543/17754/16176/13555/21857/192176/18639/19260/12801/12578/381633/80885/83408/56150/26903/11810/56312/21929/74747/73914/216439/211323/15368/20539/14463/52033/16154/12306/212943/17874/11548/22059/18126/20556/20848/12006/21858/15216/30955/14573/319765/21926/83433/98170",51
